norad_id,sat_name,sat_model,image_start_time_utc,image_end_time_utc,obs_location,v_magnitude,v_magnitude_error,expected_photon_flux, effective_albedo,ra_astrometric_deg,dec_astrometric_deg,tle_source,ra_deg,dec_deg,position_error_deg,elevation_deg,azimuth_deg,velocity_deg_sec,airmass,orbit_height_km,range_km,solar_elongation_deg,sun_elevation_deg,sun_azimuth_deg
48063,ONEWEB-0164,ONEWEB,44471.154,44471.15403,Mount Lemmon,8.661125323,0.097520583,3473.97373,0.566812,257.7957249,20.21934103,Celestrak_Supplemental,257.8051553,20.18203644,0.038340073,37.45658241,271.5674297,0.23221006,1.640920444,1213.722015,1774.526023,72.27168572,-32.99651479,288.8545357
48074,ONEWEB-0177,ONEWEB,44471.15723,44471.15727,Mount Lemmon,7.132551151,0.126300305,15755.60123,3.18406,245.5968921,38.6789388,Celestrak_Supplemental,245.6213237,38.6378671,0.04528648,33.24928113,297.8385167,0.209267723,1.818922382,1214.104457,1902.002427,67.60975517,-33.92602248,289.6934331
48042,ONEWEB-0115,ONEWEB,44471.15935,44471.15939,Mount Lemmon,8.227579288,0.107008201,5891.424332,1.28732,244.8360698,37.23383242,Celestrak_Supplemental,244.8387927,37.22132887,0.012690119,31.65130573,296.6894719,0.204129452,1.899887663,1214.275961,1956.391419,66.4598538,-34.53189637,290.2517738
48047,ONEWEB-0150,ONEWEB,44471.16108,44471.16111,Mount Lemmon,8.780649071,0.092292073,3478.299123,0.777783,248.2915762,30.17571301,Celestrak_Supplemental,248.2910473,30.16653549,0.009188906,31.42180295,287.9680187,0.207745265,1.912233088,1213.353207,1963.221914,66.49514688,-35.02328458,290.7116475
48048,ONEWEB-0107,ONEWEB,44471.16318,44471.16322,Mount Lemmon,8.870325446,0.084105002,3301.760497,0.797152,247.4833538,28.96991869,Celestrak_Supplemental,247.4856561,28.95756365,0.012518173,29.70390547,287.2705431,0.201503198,2.011029185,1213.653211,2026.405576,65.43357149,-35.62076828,291.2796834
48077,ONEWEB-0169,ONEWEB,44471.16453,44471.16456,Mount Lemmon,9.210038817,0.10525791,2458.420385,0.574491,252.8745641,16.48787173,Celestrak_Supplemental,252.8772232,16.47314692,0.01494396,28.39620969,272.1493093,0.197918328,2.094634014,1212.753879,2075.868606,66.96326144,-36.00100572,291.6464473
48062,ONEWEB-0159,ONEWEB,44471.16894,44471.16897,Mount Lemmon,8.694602754,0.059871145,4187.932598,1.13959,250.1496659,17.93392195,Celestrak_Supplemental,250.1485095,17.92562116,0.008373389,25.44157774,275.77157,0.186774208,2.316396597,1213.000538,2201.108319,64.7157647,-37.2424008,292.8741052
48043,ONEWEB-0152,ONEWEB,44471.17192,44471.17195,Mount Lemmon,9.431626882,0.079521901,2241.676693,0.71853,242.6831164,29.27213246,Celestrak_Supplemental,242.6901836,29.2550213,0.018187973,23.48066677,290.7394718,0.176983981,2.495222427,1214.216144,2294.28508,61.62030019,-38.07575366,293.7259933
48075,ONEWEB-0178,ONEWEB,44471.17402,44471.17405,Mount Lemmon,9.270201894,0.140636134,2660.039176,0.892319,242.4107076,28.59651608,Celestrak_Supplemental,242.4367546,28.54990763,0.051919132,22.37943122,290.4627021,0.173056892,2.609617983,1213.883035,2348.324392,61.14531861,-38.65797159,294.3353828
48056,ONEWEB-0162,ONEWEB,44471.17601,44471.17604,Mount Lemmon,9.361268918,0.141523772,2496.276998,0.87603,243.1197413,26.04603218,Celestrak_Supplemental,243.11868,26.04026856,0.00584197,21.24035762,288.0552905,0.169573251,2.740544794,1213.65433,2406.996388,60.79048847,-39.20932245,294.9238553
48052,ONEWEB-0156,ONEWEB,44471.17759,44471.17763,Mount Lemmon,9.257282203,0.105180336,2788.649814,0.965734,246.6488366,18.75331104,Celestrak_Supplemental,246.6479026,18.74642395,0.006943646,20.2884291,279.7879996,0.167051672,2.861288114,1213.353909,2457.985701,61.68146384,-39.64481885,295.3968605
48055,ONEWEB-0157,ONEWEB,44472.12642,44472.12646,Mount Lemmon,8.568125846,0.114275874,3218.071641,0.179631,286.8560137,3.991575224,Celestrak_Supplemental,286.856751,3.939792123,0.051788324,56.10465147,216.9750906,0.273093676,1.203898191,1212.302238,1407.968881,98.06089752,-25.20234668,281.9780126
48045,ONEWEB-0154,ONEWEB,44472.1361,44472.13614,Mount Lemmon,8.156504425,0.082447764,4427.520876,0.401533,268.6283993,31.49255049,Celestrak_Supplemental,268.6271913,31.47658367,0.016000024,55.05362529,279.8102643,0.2899982,1.219075689,1213.056943,1422.976721,83.20790969,-28.06955357,284.178655
48044,ONEWEB-0153,ONEWEB,44472.13843,44472.13846,Mount Lemmon,7.914563059,0.118972979,5766.327589,0.581171,264.5167099,35.86944704,Celestrak_Supplemental,264.5202815,35.84433672,0.025276622,51.80689705,288.2938967,0.278248707,1.271249388,1213.283578,1470.672036,80.62180471,-28.75374824,284.7219215
48070,ONEWEB-0171,ONEWEB,44472.14241,44472.14245,Mount Lemmon,8.197886071,0.085877895,4660.910345,0.562975,262.3259002,27.68711192,Celestrak_Supplemental,262.2366208,27.88629989,0.214276431,46.83414614,277.5819217,0.26517496,1.369425816,1212.934169,1556.330552,77.10466158,-29.92369649,285.6690402
48063,ONEWEB-0164,ONEWEB,44472.14394,44472.14398,Mount Lemmon,8.923664209,0.072967357,2530.365571,0.313014,264.9995896,14.83934548,Celestrak_Supplemental,264.9974547,14.82687178,0.012643272,43.20626971,259.5506768,0.2503276,1.458534441,1213.441728,1631.506356,77.48498737,-30.3719192,286.0383152
48074,ONEWEB-0177,ONEWEB,44472.14672,44472.14676,Mount Lemmon,8.738617112,0.075346076,3025.241748,0.442238,258.1052079,27.52913375,Celestrak_Supplemental,258.0976134,27.53247169,0.007516346,41.9614931,279.4620763,0.248285158,1.493261197,1213.419684,1659.671842,73.44872407,-31.18266218,286.7158487
48042,ONEWEB-0115,ONEWEB,44472.14865,44472.14868,Mount Lemmon,8.464676223,0.135287804,4014.219858,0.625803,258.3351796,22.69477113,Celestrak_Supplemental,258.3421486,22.66729337,0.028220088,39.75626111,273.7028262,0.240816392,1.560878564,1213.412366,1713.135092,72.58457674,-31.74219747,287.1909843
48047,ONEWEB-0150,ONEWEB,44472.14995,44472.14999,Mount Lemmon,8.999163995,0.103341581,2700.660882,0.408831,262.8276807,7.086487458,Celestrak_Supplemental,262.8280326,7.07162181,0.014869749,35.4143573,254.1340531,0.218787264,1.721616514,1212.271302,1831.477622,74.44158342,-32.1218322,287.5170139
48048,ONEWEB-0107,ONEWEB,44472.15335,44472.15338,Mount Lemmon,8.715013455,0.079084528,3448.200617,0.672804,251.4604313,29.51422758,Celestrak_Supplemental,251.4638244,29.49676822,0.017707325,35.20555436,285.3476464,0.222617746,1.73044081,1213.500523,1839.533581,68.36761805,-33.10320635,288.3741949
48077,ONEWEB-0169,ONEWEB,44472.15444,44472.15448,Mount Lemmon,9.288770434,0.09217939,2132.871946,0.39514,258.3823229,11.32276337,Celestrak_Supplemental,258.3827883,11.30714129,0.015628742,32.71289787,262.3703692,0.21217037,1.845163517,1212.4626,1917.581535,70.60924131,-33.41968608,288.6552353
48051,ONEWEB-0112,ONEWEB,44472.15768,44472.15771,Mount Lemmon,8.737687982,0.096414589,3599.54823,0.819163,248.7075932,29.31747269,Celestrak_Supplemental,248.6927498,29.33218855,0.019596809,31.63016899,286.8145257,0.208850009,1.901016745,1213.697698,1956.40353,66.02701569,-34.34864768,289.4939111
48043,ONEWEB-0152,ONEWEB,44472.1619,44472.16193,Mount Lemmon,8.634231405,0.101680709,4209.157396,1.11331,247.0742345,27.23988865,Celestrak_Supplemental,247.0749771,27.23013196,0.009779003,28.26182711,285.8339553,0.19645811,2.103681841,1213.914049,2082.910689,63.97650417,-35.5555223,290.6160872
48075,ONEWEB-0178,ONEWEB,44472.16404,44472.16407,Mount Lemmon,9.24981071,0.108107166,2453.596403,0.688229,246.1972626,27.15419918,Celestrak_Supplemental,246.2031283,27.13622364,0.018718015,26.88983447,286.4163208,0.191174639,2.201421043,1213.629753,2138.948897,63.21413658,-36.16345362,291.1963277
48056,ONEWEB-0162,ONEWEB,44472.16484,44472.16487,Mount Lemmon,9.188840001,0.06699624,2768.728619,0.701392,254.8278893,7.011964241,Celestrak_Supplemental,254.8266882,7.004678946,0.007382178,24.31928885,262.563837,0.179201359,2.415148693,1212.509961,2251.695722,66.53460826,-36.38957039,291.4148438
48052,ONEWEB-0156,ONEWEB,44472.16846,44472.1685,Mount Lemmon,8.870045385,0.117716978,3730.920653,1.21678,243.3161899,28.13128896,Celestrak_Supplemental,243.319954,28.11817141,0.013531064,23.70341522,289.2525838,0.178370702,2.473392347,1213.826139,2282.947629,61.18848992,-37.41228915,292.4223874
48050,ONEWEB-0113,ONEWEB,44472.17037,44472.17041,Mount Lemmon,9.182475622,0.137510597,2840.727472,0.955058,244.8569691,24.31098702,Celestrak_Supplemental,244.8605871,24.29867101,0.012749771,22.71882982,285.1532373,0.175686289,2.573165566,1213.902698,2331.35861,61.10882861,-37.94755539,292.9628652
48059,ONEWEB-0148,ONEWEB,44472.17177,44472.1718,Mount Lemmon,9.203565779,0.104302532,2869.004797,0.935553,249.3837225,14.20082225,Celestrak_Supplemental,249.3832613,14.19217296,0.008660845,21.3090561,273.6097139,0.170608279,2.732249478,1212.453085,2401.525857,62.46386498,-38.33892531,293.3640754
48061,ONEWEB-0163,ONEWEB,44472.17476,44472.17479,Mount Lemmon,8.995846861,0.125074802,3576.827058,1.35565,242.9696284,24.83324162,Celestrak_Supplemental,242.9748177,24.81714554,0.016770982,20.14081402,287.1876668,0.165699425,2.881034773,1213.606053,2466.461523,59.6764733,-39.17008934,294.2338734
48221,ONEWEB-0187,ONEWEB,44472.47689,44472.47692,Mount Lemmon,9.32741056,0.102478202,2313.511452,0.987858,136.4500856,8.15493666,Celestrak_Supplemental,136.4628636,8.18605586,0.033591425,26.66974219,97.61079755,0.188765147,2.218067215,1208.670485,2140.775025,54.14415988,-24.3490347,78.83619756
48074,ONEWEB-0177,ONEWEB,44473.13695,44473.13698,Mount Lemmon,8.457117756,0.090272326,3552.996762,0.397647,264.2885725,28.59135755,Celestrak_Supplemental,264.2883344,28.57583626,0.015522703,49.59313427,277.3131508,0.273978053,1.311948577,1213.304149,1506.899773,78.42606965,-28.60200116,284.0650127
48048,ONEWEB-0107,ONEWEB,44473.14392,44473.14396,Mount Lemmon,8.449658464,0.083898526,4145.584275,0.659945,252.1753201,37.76334694,Celestrak_Supplemental,252.1824289,37.74021407,0.02380594,40.13407945,294.3254458,0.236433252,1.548699799,1213.679739,1703.913431,71.23556672,-30.65289516,285.720619
48051,ONEWEB-0112,ONEWEB,44473.14816,44473.1482,Mount Lemmon,7.649161384,0.118866494,9146.511659,1.71412,249.6606776,35.5665168,Celestrak_Supplemental,249.6760777,35.53319774,0.035597093,36.43102748,292.6967337,0.223994649,1.680213095,1213.836467,1803.648604,68.54713452,-31.89010044,286.7562853
48060,ONEWEB-0160,ONEWEB,44478.13376,44478.1338,Mount Lemmon,8.570426302,0.103217773,4140.031832,0.948752,245.0493058,37.98025825,Celestrak_Supplemental,245.053246,37.96365929,0.016887089,33.80454032,296.7828516,0.21182806,1.792692108,1214.978985,1885.220574,64.42814574,-29.035363,281.7583295
48068,ONEWEB-0168,ONEWEB,44478.13445,44478.13448,Mount Lemmon,9.077226952,0.108015323,2564.003245,0.592988,257.1086003,12.24954815,Celestrak_Supplemental,257.1041343,12.25454785,0.00663653,33.22177536,263.3196083,0.214461006,1.820246084,1212.674742,1901.013325,64.8980213,-29.24011193,281.9148703
48049,ONEWEB-0101,ONEWEB,44478.13776,44478.13779,Mount Lemmon,7.391484927,0.068861237,12509.15657,3.33179,246.2699306,31.81522495,Celestrak_Supplemental,246.279401,31.78757619,0.02879645,31.61817069,289.9160409,0.207651795,1.901658378,1213.721443,1956.831041,62.22178525,-30.22290629,282.6748714
48065,ONEWEB-0166,ONEWEB,44478.14028,44478.14031,Mount Lemmon,8.838281257,0.082721294,3554.53931,1.02806,241.0587212,36.85534467,Celestrak_Supplemental,241.0565269,36.84848794,0.007077971,28.67308275,297.4639828,0.192779951,2.076270033,1213.989604,2066.548456,61.15786451,-30.96972827,283.2623907
48066,ONEWEB-0151,ONEWEB,44478.14093,44478.14096,Mount Lemmon,9.252191002,0.093841592,2372.156098,0.699671,253.0981888,13.45484368,Celestrak_Supplemental,253.1059036,13.42373237,0.032003379,28.47559302,268.1284514,0.19730497,2.089330871,1213.384972,2073.636318,61.38932332,-31.16194912,283.4150747
48076,ONEWEB-0108,ONEWEB,44478.14295,44478.14299,Mount Lemmon,9.228965166,0.101928468,2514.819239,0.78726,252.9409349,11.47209096,Celestrak_Supplemental,252.9460838,11.44030609,0.032182967,26.72649099,266.6894102,0.190136217,2.213748133,1212.796266,2144.649374,60.74417446,-31.76049036,283.894497
48055,ONEWEB-0157,ONEWEB,44478.14484,44478.14487,Mount Lemmon,9.324282198,0.121452098,2413.139128,0.789631,253.4349864,8.052522127,Celestrak_Supplemental,253.4351555,8.039049601,0.013473566,24.79754198,263.5733231,0.181494074,2.371950722,1212.496041,2229.494562,60.45527708,-32.31636371,284.3453407
48067,ONEWEB-0170,ONEWEB,44478.14883,44478.14887,Mount Lemmon,8.766602144,0.067891029,4238.46589,1.6389,238.2371842,33.7756237,Celestrak_Supplemental,238.2072172,33.80617249,0.039414157,23.0339564,296.4192635,0.172706284,2.540292038,1215.159903,2317.513451,57.50550629,-33.49029198,285.3162393
48058,ONEWEB-0149,ONEWEB,44478.15095,44478.15098,Mount Lemmon,8.683618915,0.083348328,4682.589327,1.93606,237.9240081,32.77816702,Celestrak_Supplemental,237.9193625,32.77672339,0.004164237,21.80312444,295.8117395,0.168742334,2.674138386,1213.949549,2377.842706,56.71281569,-34.10996986,285.8396467
48073,ONEWEB-0175,ONEWEB,44478.15174,44478.15177,Mount Lemmon,9.230109427,0.081863054,2770.598976,1.13907,248.2250424,14.93756321,Celestrak_Supplemental,248.2501664,14.87363267,0.068385415,21.79953265,274.1501716,0.172401186,2.674551283,1213.736344,2377.927186,57.26668143,-34.34033937,286.0362475
48045,ONEWEB-0154,ONEWEB,44478.1542,44478.15424,Mount Lemmon,9.672935312,0.091259388,1890.218484,0.851823,245.3615596,18.85218056,Celestrak_Supplemental,245.3685588,18.82898721,0.02412077,20.54649337,279.7354213,0.168062786,2.827447986,1213.114543,2443.475766,55.99441299,-35.06078987,286.6584462
48234,ONEWEB-0199,ONEWEB,44478.47851,44478.47854,Mount Lemmon,7.217959923,0.075313136,11301.3749,1.46676,129.601845,35.61064746,Celestrak_Supplemental,129.6230238,35.62964884,0.025640739,48.72978407,71.32214502,0.269676087,1.329081348,1209.423925,1517.231799,74.0647529,-24.76575081,81.56166049
48221,ONEWEB-0187,ONEWEB,44478.49043,44478.49047,Mount Lemmon,6.494625696,0.091457665,21445.34422,1.54916,107.007907,6.160039462,Celestrak_Supplemental,107.0261449,6.20175586,0.045486521,55.96358747,135.5340648,0.276677848,1.205889837,1208.59782,1405.640379,88.52242026,-21.17401592,84.06170625
48241,ONEWEB-0201,ONEWEB,44478.50251,44478.50255,Mount Lemmon,8.401213956,0.103417926,3031.568988,0.129198,89.38086291,23.85904219,Celestrak_Supplemental,89.39327113,23.89074425,0.033671395,81.37733481,172.2170387,0.338068457,1.011325302,1209.049108,1217.804552,106.6731382,-17.51807303,86.50618979
48243,ONEWEB-0208,ONEWEB,44479.44297,44479.44301,Mount Lemmon,8.662429013,0.083618838,4710.859417,1.9678,143.3722731,17.83692046,Celestrak_Supplemental,143.3730828,17.83631339,0.00098118,21.19722396,81.90887653,0.171035373,2.745780758,1208.897389,2401.714283,57.18598596,-35.460281,73.7275394
48236,ONEWEB-0197,ONEWEB,44479.44435,44479.44439,Mount Lemmon,8.713639,0.108364553,4457.240058,1.81615,148.5551556,27.92517083,Celestrak_Supplemental,148.5743017,27.95134301,0.031162307,21.99225876,70.10690159,0.172439226,2.652588159,1209.870042,2361.681831,57.17396749,-35.05743075,74.07704429
48217,ONEWEB-0189,ONEWEB,44479.44783,44479.44786,Mount Lemmon,8.729619138,0.092738995,4288.904716,1.51476,138.2618581,10.04037762,Celestrak_Supplemental,138.2743274,10.06738906,0.029670938,23.11463857,92.7553013,0.176588996,2.532021231,1208.334728,2302.97381,59.61339954,-34.04075283,74.94364286
48215,ONEWEB-0209,ONEWEB,44479.44895,44479.44898,Mount Lemmon,6.312524175,0.100149433,37827.74125,13.4636,144.4550883,24.33494173,Celestrak_Supplemental,144.4333693,24.29341376,0.046003434,25.07176319,76.18375892,0.185497307,2.347940003,1209.603581,2212.521381,58.79042936,-33.71152148,75.21973635
48222,ONEWEB-0192,ONEWEB,44479.45177,44479.45181,Mount Lemmon,8.845451406,0.098171782,3571.74598,1.13484,138.5276305,14.70656601,Celestrak_Supplemental,138.5401906,14.73284597,0.028951811,26.43708879,88.9403614,0.190588443,2.235973718,1208.776045,2150.951167,60.59978145,-32.88055012,75.90724634
48230,ONEWEB-0181,ONEWEB,44479.45408,44479.45411,Mount Lemmon,9.014903683,0.130887121,2990.526614,0.86525,136.3265826,12.22387649,Celestrak_Supplemental,136.335526,12.24085614,0.019097163,27.76162148,93.0179772,0.194737031,2.138158741,1208.8786,2095.632686,61.99831511,-32.20193659,76.45922312
48232,ONEWEB-0220,ONEWEB,44479.45554,44479.45558,Mount Lemmon,8.379922422,0.074464005,5117.639039,1.45774,140.3598935,22.93713157,Celestrak_Supplemental,140.4006001,23.00762736,0.079839044,29.81413965,80.35610682,0.20422978,2.004330912,1209.223122,2015.819522,61.67454267,-31.7683138,76.8076778
48235,ONEWEB-0203,ONEWEB,44479.4575,44479.45753,Mount Lemmon,8.501170915,0.109318392,4446.144326,1.17123,140.7250635,26.35069359,Celestrak_Supplemental,140.7486795,26.38593031,0.041101435,31.50559896,76.936333,0.210235362,1.907703523,1209.22271,1954.379942,62.69562561,-31.1892384,77.26806464
48214,ONEWEB-0218,ONEWEB,44479.45944,44479.45947,Mount Lemmon,7.695831461,0.094594703,9185.294438,2.28135,141.7378768,30.05705972,Celestrak_Supplemental,141.7491092,30.06590164,0.013141095,32.66283764,72.80220206,0.213664329,1.847659378,1208.465136,1913.588725,63.4492812,-30.61556934,77.71878665
48210,ONEWEB-0176,ONEWEB,44479.46147,44479.46151,Mount Lemmon,7.613413041,0.094094442,9679.566045,2.19658,141.5087317,32.67930869,Celestrak_Supplemental,141.5252729,32.69483963,0.020857133,34.34713831,70.19092121,0.21874422,1.767935449,1209.664897,1860.671236,64.79931943,-30.01109541,78.1881814
48242,ONEWEB-0207,ONEWEB,44479.46581,44479.46585,Mount Lemmon,7.967474879,0.063463091,6531.951149,1.25244,138.0947611,32.74965835,Celestrak_Supplemental,138.1088406,32.7549389,0.012965202,38.34146339,71.779672,0.233950948,1.608864825,1209.972705,1745.368026,67.41523324,-28.7183281,79.17415588
48219,ONEWEB-0183,ONEWEB,44479.47528,44479.47531,Mount Lemmon,8.316611516,0.076684026,4175.266268,0.510855,122.2993397,15.59229746,Celestrak_Supplemental,122.3167868,15.61975985,0.032195561,47.58664832,102.9821124,0.265355996,1.352944295,1208.991452,1537.365006,76.03270783,-25.88654082,81.25816629
48233,ONEWEB-0165,ONEWEB,44479.48602,44479.48605,Mount Lemmon,7.261560682,0.100383952,9957.374866,0.729585,109.2457348,13.03653386,Celestrak_Supplemental,109.2658816,13.08268429,0.050150077,59.25815481,123.0659049,0.294027912,1.162819467,1208.614314,1365.495912,88.12023544,-22.65292223,83.53257169
48231,ONEWEB-0188,ONEWEB,44479.49371,44479.49374,Mount Lemmon,8.461638292,0.099668951,2879.40823,0.147944,99.59559756,36.51064022,Celestrak_Supplemental,99.61568919,36.54112987,0.034500617,77.98843355,66.36076047,0.336665901,1.022225931,1209.353539,1229.147766,98.91925967,-20.33066432,85.11090113
48239,ONEWEB-0191,ONEWEB,44479.51697,44479.51701,Mount Lemmon,7.760203098,0.126754225,6083.437426,0.188373,57.44486511,32.08939358,Celestrak_Supplemental,57.44610931,32.11343409,0.024063607,58.99658033,279.6333226,0.304037676,1.165987263,1209.204284,1369.18151,133.6816832,-13.27489842,89.71467978
48049,ONEWEB-0101,ONEWEB,44480.11857,44480.1186,Mount Lemmon,9.280057443,0.097424541,1914.084186,0.307512,250.8749742,42.54927159,Celestrak_Supplemental,250.8731866,42.53622376,0.013114127,41.77448367,300.3648293,0.238327236,1.498682931,1213.843016,1664.468579,69.97136723,-25.00641901,277.7959381
48055,ONEWEB-0157,ONEWEB,44480.12589,44480.12593,Mount Lemmon,9.243012497,0.114990561,2086.417377,0.484894,256.1798564,17.4353907,Celestrak_Supplemental,256.1778953,17.42368412,0.011855168,35.91338088,268.682197,0.226230679,1.700976288,1212.736112,1817.338393,63.9221302,-27.20873637,279.3712178
48073,ONEWEB-0175,ONEWEB,44480.13358,44480.13361,Mount Lemmon,9.02185048,0.097955183,2991.848702,0.894946,240.8720986,36.77729335,Celestrak_Supplemental,240.8752116,36.76313738,0.014373913,28.84303827,297.2861259,0.19340953,2.065178974,1214.665964,2060.880061,60.36953044,-29.50840146,281.0768403
48045,ONEWEB-0154,ONEWEB,44480.13476,44480.13479,Mount Lemmon,9.146213748,0.095173517,2573.7158,0.847049,248.9511201,21.5691043,Celestrak_Supplemental,248.9559679,21.54469276,0.024824426,28.990533,278.2963457,0.200498719,2.055663319,1213.039394,2052.904815,58.92383524,-29.86146066,281.3449099
48044,ONEWEB-0153,ONEWEB,44480.13758,44480.13762,Mount Lemmon,8.176742991,0.07399095,6671.306987,2.32395,242.1876509,31.57848847,Celestrak_Supplemental,242.1947225,31.55809885,0.021261189,26.80653033,291.870755,0.188907659,2.207688444,1213.853868,2142.752238,58.2781237,-30.70162039,281.9900807
48053,ONEWEB-0161,ONEWEB,44480.13842,44480.13845,Mount Lemmon,9.132401045,0.129583547,2813.072194,1.02373,251.5701973,11.94612403,Celestrak_Supplemental,251.5808088,11.89913275,0.048124609,25.52625938,268.0704316,0.185787458,2.309305213,1212.988364,2197.279679,58.06690578,-30.94981352,282.1826994
48070,ONEWEB-0171,ONEWEB,44480.1408,44480.14083,Mount Lemmon,9.307279956,0.088440632,2439.783525,0.975003,248.9791674,15.468291,Celestrak_Supplemental,248.9866072,15.43970307,0.029473562,24.36060426,273.2968531,0.182345232,2.411348682,1212.862021,2250.38932,56.74070982,-31.65753002,282.7372589
48074,ONEWEB-0177,ONEWEB,44480.14581,44480.14585,Mount Lemmon,9.12993095,0.80963022,3050.109204,1.41354,242.4509121,24.61828084,Celestrak_Supplemental,242.4515923,24.60898267,0.009318711,21.69597347,286.0818095,0.171739392,2.686515182,1213.427063,2382.740878,54.87514825,-33.14060945,283.9265205
48042,ONEWEB-0115,ONEWEB,44480.147,44480.14703,Mount Lemmon,9.703729139,0.116871396,1859.404632,0.879221,248.3393061,12.07230146,Celestrak_Supplemental,248.3378744,12.06065925,0.011726099,20.25386454,271.6262424,0.166070359,2.865886068,1213.27974,2459.767686,55.06994485,-33.49111242,284.2133042
48232,ONEWEB-0220,ONEWEB,44480.44505,44480.44508,Mount Lemmon,7.563409129,0.090992348,12024.48434,4.10378,142.7289827,21.03397419,Celestrak_Supplemental,142.7464769,21.06193368,0.032377484,24.67356098,79.94473867,0.184385844,2.382985316,1209.262076,2230.246927,59.89954657,-35.01740018,74.67437977
48235,ONEWEB-0203,ONEWEB,44480.44777,44480.4478,Mount Lemmon,8.999865406,0.091670719,3147.908538,0.955203,137.6697408,12.72307117,Celestrak_Supplemental,137.6844124,12.75208182,0.032348269,25.79115827,91.06829498,0.187581248,2.287430034,1208.628318,2178.843662,61.83719479,-34.22027687,75.34779271
48214,ONEWEB-0218,ONEWEB,44480.44927,44480.4493,Mount Lemmon,8.46313548,0.100682485,4951.59833,1.48927,141.5956796,22.45600744,Celestrak_Supplemental,141.6070442,22.46972564,0.017276794,27.51507304,79.7751793,0.195505099,2.155629916,1208.224863,2104.762307,61.41413088,-33.77830809,75.71568933
48210,ONEWEB-0176,ONEWEB,44480.4524,44480.45243,Mount Lemmon,8.488645482,0.071260955,4917.260936,1.2595,133.6034678,7.298482285,Celestrak_Supplemental,133.6153314,7.317334436,0.022223218,27.78291289,99.56784989,0.192298653,2.136665013,1208.65639,2094.374077,64.4851893,-32.85587578,76.47160153
48228,ONEWEB-0182,ONEWEB,44480.45298,44480.45302,Mount Lemmon,7.135599226,0.10133666,16319.80649,4.33625,144.7907961,31.94291033,Celestrak_Supplemental,144.8159108,31.97318658,0.037022867,29.84600543,69.10201606,0.201466571,2.002404258,1209.905462,2015.536814,62.93323319,-32.68368294,76.61099189
48242,ONEWEB-0207,ONEWEB,44480.45493,44480.45497,Mount Lemmon,8.440171617,0.10903631,4867.796083,1.20108,145.872392,35.60867407,Celestrak_Supplemental,145.9008703,35.64050722,0.039359952,30.85307288,65.00003204,0.20312186,1.943661374,1210.332274,1979.07789,63.99014294,-32.10691521,77.07411222
48234,ONEWEB-0199,ONEWEB,44480.45881,44480.45884,Mount Lemmon,8.064874847,0.072099925,6723.265965,1.37867,130.1424447,6.7131423,Celestrak_Supplemental,130.159415,6.744741334,0.035812504,32.23680169,103.7799355,0.207791347,1.869233575,1208.578298,1928.100172,67.74941318,-30.95785423,77.98023785
48227,ONEWEB-0206,ONEWEB,44480.45967,44480.45971,Mount Lemmon,8.039527048,0.093924126,6319.369591,1.30252,138.4621604,29.32735306,Celestrak_Supplemental,138.4830204,29.35069757,0.02959118,35.92537862,75.24540055,0.226294039,1.700487691,1209.762734,1812.901206,66.68294336,-30.7005732,78.18025677
48225,ONEWEB-0204,ONEWEB,44480.46183,44480.46186,Mount Lemmon,8.421948419,0.078796058,4298.085813,0.810314,136.8469276,29.65754014,Celestrak_Supplemental,136.867501,29.68106695,0.02954776,37.99427936,75.75747556,0.233939329,1.621246051,1210.084848,1754.884112,68.1086086,-30.05976108,78.67411447
48219,ONEWEB-0183,ONEWEB,44480.46491,44480.46494,Mount Lemmon,8.275762122,0.097217573,4880.230817,0.786409,127.4496133,12.01516891,Celestrak_Supplemental,127.4757282,12.07012378,0.0605998,39.18622864,101.5591756,0.235728709,1.579749903,1208.935605,1721.790374,71.38800638,-29.14201904,79.371111
48229,ONEWEB-0186,ONEWEB,44480.46739,44480.46742,Mount Lemmon,7.505592178,0.085571683,10188.98154,1.46016,123.647482,5.326757594,Celestrak_Supplemental,123.6535046,5.319646171,0.009302258,39.10965192,112.1431705,0.229503886,1.5823317,1208.385486,1722.969438,73.89485198,-28.40191937,79.92487087
48244,ONEWEB-0200,ONEWEB,44480.47272,44480.47275,Mount Lemmon,7.724665277,0.110067575,6874.179837,0.788212,125.0125727,27.76392657,Celestrak_Supplemental,125.034561,27.79237561,0.034464721,50.47482353,84.50511526,0.278016575,1.29519973,1208.833697,1486.804788,77.33837119,-26.80453748,81.0967553
48231,ONEWEB-0188,ONEWEB,44480.48427,44480.48431,Mount Lemmon,6.450440216,0.091449749,22011.63531,1.46663,106.2659113,7.174546125,Celestrak_Supplemental,106.2803152,7.201226678,0.030266727,57.05817924,135.1609577,0.28075616,1.1907933,1208.661766,1391.719374,91.27281038,-23.32736877,83.55281875
48213,ONEWEB-0180,ONEWEB,44480.50543,44480.50546,Mount Lemmon,8.174223985,0.087736763,4373.032365,0.147964,75.67468647,7.29425537,Celestrak_Supplemental,75.68075247,7.31274359,0.019442633,61.05995402,213.2150403,0.288858668,1.142094038,1208.681302,1345.87455,121.5223175,-16.92320885,87.82746657
